Food Code; code,Food Name; name,Local Name; lang,Energy; enerc,Total Fat; fatce,Dietary Fiber; fibtg,Carbohydrate; choavldf,Protein; protcnt
P040,PAHMUM KOLAH,TAM,345,0.58,0.0,0.0,19.04
P040,GAME FISH,COMMON,345,0.58,0.0,0.0,19.04
P040,TOL,MAR,345,0.58,0.0,0.0,19.04
P040,WAHLAH KUDDERA,TEL,345,0.58,0.0,0.0,19.04
P040,"HOUNDFISH, CROCODILE NEEDLEFISH, GIANT LONGTOM",E,345,0.58,0.0,0.0,19.04
P040,"OOLA, KERAN",MAL,345,0.58,0.0,0.0,19.04
P040,MURAL,"E. HOUNDFISH, CROCODILE NEEDLEFISH, GIANT LONGTOM; MAL. OOLA, KERAN; MAR. TOL; TAM. PAHMUM KOLAH; TEL. WAHLAH KUDDERA; COMMON. GAME FISH; [PLACE OF COLLECTION: MANDAPAM]",345,0.58,0.0,0.0,19.04
P041,SAILFISH,COMMON,410,0.56,0.0,0.0,22.89
P041,TADMASA,MAR,410,0.56,0.0,0.0,22.89
P041,"OLA MEEN, OLAMEEN",MAL,410,0.56,0.0,0.0,22.89
P041,"INDO PACIFIC SAILFISH, PEACOCK FISH, SAIL FISH, INDIAN SAIL FISH, SAILFISH",E,410,0.56,0.0,0.0,22.89
P041,MYIL MEEN,"E. INDO PACIFIC SAILFISH, PEACOCK FISH, SAIL FISH, INDIAN SAIL FISH, SAILFISH; G. TADMACHHI, KUNGA; MAL. OLA MEEN, OLAMEEN; MAR. TADMASA; COMMON. SAILFISH; [PLACE OF COLLECTION: CHENNAI AND MANDAPAM]",410,0.56,0.0,0.0,22.89
P041,"TADMACHHI, KUNGA",G,410,0.56,0.0,0.0,22.89
P042,LARGE SERRANID FISH,COMMON,364,0.72,0.0,0.0,19.82
P042,"BONTHA, KODI PUNJU, BONTOO",TEL,364,0.72,0.0,0.0,19.82
P042,BHALA,O,364,0.72,0.0,0.0,19.82
P042,"PUNNI CALAWAH, KALAVA, PUNNI CALAWAH",TAM,364,0.72,0.0,0.0,19.82
P042,NALLA BONTHA,"E. GIANT ROCK COD, MALABAR ROCKCOD, BROWN-SPOTTED GROUPER, ESTUARY ROCK COD, MALABAR GROUPER, MORGAN`S COD, BLACKSPOT COD, MALABAR REEF COD, SPECKLED GROUPER., BLACKSADDLE GROUPER, MALABAR COD, SPECKLED GROUPER, GROUPER, GREASY GROUPER, BLACKSPOTTED ROCKCOD, MALABAR REEFCOD, ESTUARY COD, MALABAR ROCK COD; G. WEKHALI, WEKHANU., WEKHRU; KAN. GOPRA, MUNI MEENU; KON. GOBRI; MAL. KALAWA; MAR. GOBRA, HEKRU, HEKARU; O. BHALA; TAM. PUNNI CALAWAH, KALAVA, PUNNI CALAWAH; TEL. BONTHA, KODI PUNJU, BONTOO; COMMON. LARGE SERRANID FISH; [PLACE OF COLLECTION: VIZAG]",364,0.72,0.0,0.0,19.82
P042,"GOPRA, MUNI MEENU",KAN,364,0.72,0.0,0.0,19.82
P042,"WEKHALI, WEKHANU, WEKHRU",G,364,0.72,0.0,0.0,19.82
P042,"GIANT ROCK COD, MALABAR ROCKCOD, BROWN-SPOTTED GROUPER, ESTUARY ROCK COD, MALABAR GROUPER, MORGAN`S COD, BLACKSPOT COD, MALABAR REEF COD, SPECKLED GROUPER, BLACKSADDLE GROUPER, MALABAR COD, SPECKLED GROUPER, GROUPER, GREASY GROUPER, BLACKSPOTTED ROCKCOD, MALABAR REEFCOD, ESTUARY COD, MALABAR ROCK COD",E,364,0.72,0.0,0.0,19.82
P042,"GOBRA, HEKRU, HEKARU",MAR,364,0.72,0.0,0.0,19.82
P042,KALAWA,MAL,364,0.72,0.0,0.0,19.82
P043,"BIGEYE TREVALLY, BIGEYE JACK, GREAT TREVALLY, SIX BANDED TREVALLY, DUSKY JACK, DUSK JACK, TILLE JACK",E,432,1.6,0.0,0.0,21.95
P043,"MADUTHALA, VARAYAN PARA, KULUVEL",MAL,432,1.6,0.0,0.0,21.95
P043,KALA BANGADA,MAR,432,1.6,0.0,0.0,21.95
P043,LARGE MARINE FISH,COMMON,432,1.6,0.0,0.0,21.95
P043,"BANGADA, KALA BANGADA",G,432,1.6,0.0,0.0,21.95
P043,NARBA,"E. BIGEYE TREVALLY, BIGEYE JACK, GREAT TREVALLY, SIX BANDED TREVALLY, DUSKY JACK, DUSK JACK, TILLE JACK; G. BANGADA, KALA BANGADA; KAN. GONDLU; MAL. MADUTHALA, VARAYAN PARA, KULUVEL; MAR. KALA BANGADA; COMMON. LARGE MARINE FISH; [PLACE OF COLLECTION: VIZAG AND MUMBAI]",432,1.6,0.0,0.0,21.95
P044,"BLACKTIP TREVALLY, BLACKTIP KINGFISH, YELLOWTAIL KINGFISH",E,435,1.84,0.0,0.0,21.58
P044,PAARAI,"E. BLACKTIP TREVALLY, BLACKTIP KINGFISH, YELLOWTAIL KINGFISH; COMMON. LARGE MARINE FISH; [PLACE OF COLLECTION: CHENNNAI]",435,1.84,0.0,0.0,21.58
P045,PADAYAPPA,"E. ROUGH TRIGGERFISH, SPOTTED OCEANIC TRIGGERFISH; COMMON. TRIGGERFISH; [PLACE OF COLLECTION: KOCHI]",360,0.69,0.0,0.0,19.7
P045,"ROUGH TRIGGERFISH, SPOTTED OCEANIC TRIGGERFISH",E,360,0.69,0.0,0.0,19.7
P045,TRIGGERFISH,COMMON,360,0.69,0.0,0.0,19.7
P046,PALI KORA,E. PANNA CROAKER; [PLACE OF COLLECTION: KOCHI],394,1.81,0.0,0.0,19.25
P046,PANNA CROAKER,E,394,1.81,0.0,0.0,19.25
P047,PAMBADA,"E. SAVALAI HAIRTAIL, SMALL HEAD HAIRTAIL, SMALL HEADED HAIRTAIL, SMALL HEADED RIBBON FISH, SMALL HEADED RIBBONFISH, SILVER RIBBON FISH, HAIR TAIL, RIBBON FISH; G. PATTI; KAN. PAMBOLE; KON. BALE; MAL. VELLASAVALA, THALAYAN, VELLATHALAYAN, KARUPPUTHALAYAN, KARUPPUSAVALA, VELLITHALAYAN; MAR. BAIA, WAGTI, BALA; TAM. CHAVALAI, KARTHIGAIVALAI, SAVALAI, MATTACHAVALAI, OLAVALAI; TEL. NADIPPUSSAVALLU, PEDDASAVALLU, YELLASAVALLU, SAVALA, KOTHISAVALLU; COMMON. SNAPPER; [PLACE OF COLLECTION: CHENNAI AND KOCHI]",537,4.44,0.0,0.0,21.95
P047,"NADIPPUSSAVALLU, PEDDASAVALLU, YELLASAVALLU, SAVALA, KOTHISAVALLU",TEL,537,4.44,0.0,0.0,21.95
P047,"CHAVALAI, KARTHIGAIVALAI, SAVALAI, MATTACHAVALAI, OLAVALAI",TAM,537,4.44,0.0,0.0,21.95
P047,"SAVALAI HAIRTAIL, SMALL HEAD HAIRTAIL, SMALL HEADED HAIRTAIL, SMALL HEADED RIBBON FISH, SMALL HEADED RIBBONFISH, SILVER RIBBON FISH, HAIR TAIL, RIBBON FISH",E,537,4.44,0.0,0.0,21.95
P047,PATTI,G,537,4.44,0.0,0.0,21.95
P047,PAMBOLE,KAN,537,4.44,0.0,0.0,21.95
P047,BALE,KON,537,4.44,0.0,0.0,21.95
P047,"VELLASAVALA, THALAYAN, VELLATHALAYAN, KARUPPUTHALAYAN, KARUPPUSAVALA, VELLITHALAYAN",MAL,537,4.44,0.0,0.0,21.95
P047,"BAIA, WAGTI, BALA",MAR,537,4.44,0.0,0.0,21.95
P048,"LARIMICHTHYS POLYACTIS, REDLIP CROAKER, SMALL YELLOW CROAKER, LITTLE YELLOW CROAKER, YELLOW CORVINA",E,360,0.65,0.0,0.0,19.73
P048,CROAKER,COMMON,360,0.65,0.0,0.0,19.73
P048,PANDUKOPA,"E. LARIMICHTHYS POLYACTIS, REDLIP CROAKER, SMALL YELLOW CROAKER, LITTLE YELLOW CROAKER, YELLOW CORVINA; COMMON. CROAKER; [PLACE OF COLLECTION: VIZAG]",360,0.65,0.0,0.0,19.73
P049,"SUDUMBU, SUDUMBALA, KUTHUPPU",TEL,467,2.74,0.0,0.0,21.5
P049,PARAVA,"E. FALSE TREVALLY, BIG JAWED JUMPER, BIG JAWED JUMBER; G. DHANGARI, DANGRI, CHAPLA, KATLI; KAN. SAUNDALA, ADAI MINU; MAL. ADAVU, PARAVA; MAR. SAUNDALA, PERVI; TAM. SUDUMBU, SUTHUMBU, GUTHIPPU; TEL. SUDUMBU, SUDUMBALA, KUTHUPPU; [PLACE OF COLLECTION: KOCHI]",467,2.74,0.0,0.0,21.5
P049,"SAUNDALA, PERVI",MAR,467,2.74,0.0,0.0,21.5
P049,"ADAVU, PARAVA",MAL,467,2.74,0.0,0.0,21.5
P049,"SUDUMBU, SUTHUMBU, GUTHIPPU",TAM,467,2.74,0.0,0.0,21.5
P049,"DHANGARI, DANGRI, CHAPLA, KATLI",G,467,2.74,0.0,0.0,21.5
P049,"FALSE TREVALLY, BIG JAWED JUMPER, BIG JAWED JUMBER",E,467,2.74,0.0,0.0,21.5
P049,"SAUNDALA, ADAI MINU",KAN,467,2.74,0.0,0.0,21.5
P050,PARCUS,"E. INDIAN HALIBUT, INDIAN TURBOT; G. HARIO, DATARO; KON. BOX LEP; MAR. ZHIPALI, BHAKAS; TAM. ERUMEI NAKKU; TEL. NOREE NALAKA; COMMON. LARGE PRIMITIVE FLATFISH; [PLACE OF COLLECTION: MUMBAI]",361,0.62,0.0,0.0,19.87
P050,"INDIAN HALIBUT, INDIAN TURBOT",E,361,0.62,0.0,0.0,19.87
P050,LARGE PRIMITIVE FLATFISH,COMMON,361,0.62,0.0,0.0,19.87
P050,BOX LEP,KON,361,0.62,0.0,0.0,19.87
P050,"ZHIPALI, BHAKAS",MAR,361,0.62,0.0,0.0,19.87
P050,ERUMEI NAKKU,TAM,361,0.62,0.0,0.0,19.87
P050,NOREE NALAKA,TEL,361,0.62,0.0,0.0,19.87
P050,"HARIO, DATARO",G,361,0.62,0.0,0.0,19.87
P051,"BLUE BARRED PARROTFISH, BLUE TRIM PARROTFISH, CREAM PARROTFISH, GLOBE HEADED PARROTFISH, GREEN BLOTCHED PARROTFISH, YELLOW SCALE PARROTFISH, BLUECHIN PARROTFISH",E,375,0.57,0.0,0.0,20.82
P051,PARROT FISH,"E. BLUE BARRED PARROTFISH, BLUE TRIM PARROTFISH, CREAM PARROTFISH, GLOBE HEADED PARROTFISH, GREEN BLOTCHED PARROTFISH, YELLOW SCALE PARROTFISH, BLUECHIN PARROTFISH; MAL. CHANDI; COMMON. MARINE FISH; [PLACE OF COLLECTION: MANDAPAM]",375,0.57,0.0,0.0,20.82
P051,CHANDI,MAL,375,0.57,0.0,0.0,20.82
P052,PINJALO SNAPPER,E,387,0.87,0.0,0.0,20.89
P052,"METTE MIRREI, POLEI OOLAVAI",TAM,387,0.87,0.0,0.0,20.89
P052,PERINKILICHAI,"E. PINJALO SNAPPER; TAM. METTE MIRREI, POLEI OOLAVAI; COMMON. SNAPPER; [PLACE OF COLLECTION: CHENNAI]",387,0.87,0.0,0.0,20.89
P053,"HALWA, ADADIO, HIMRA MACHHI",G,424,1.33,0.0,0.0,22.05
P053,POMFRET,B,424,1.33,0.0,0.0,22.05
P053,PHOPAT,"E. MAHI MAHI, COMMON DOLPHINFISH, COMMON DOLPHIN FISH; B. POMFRET; G. HALWA, ADADIO, HIMRA MACHHI; KAN. THONDROTTE; MAL. AFFUNOSE, AVOLI, KARUVOLI, VELLAVOLI; MAR. ABANOOS, HALWA, HIMRA MASA; O. BAAL; TAM. KARUVAVAL, VAVVAL, VANNA, VELLAIVAVAL, BADAHLAN, KOPPURAI KULA; TEL. CHANDUVA, NALLACHANDUVA, THELLACHANDUVA; COMMON. SURFACE DWELLING RAY FINNED FISH; [PLACE OF COLLECTION: CHENNAI, KOCHI, VIZAG AND MUMBAI]",424,1.33,0.0,0.0,22.05
P053,"MAHI MAHI, COMMON DOLPHINFISH, COMMON DOLPHIN FISH",E,424,1.33,0.0,0.0,22.05
P053,SURFACE DWELLING RAY FINNED FISH,COMMON,424,1.33,0.0,0.0,22.05
P053,"AFFUNOSE, AVOLI, KARUVOLI, VELLAVOLI",MAL,424,1.33,0.0,0.0,22.05
P053,"KARUVAVAL, VAVVAL, VANNA, VELLAIVAVAL, BADAHLAN, KOPPURAI KULA",TAM,424,1.33,0.0,0.0,22.05
P053,"ABANOOS, HALWA, HIMRA MASA",MAR,424,1.33,0.0,0.0,22.05
P053,BAAL,O,424,1.33,0.0,0.0,22.05
P053,"CHANDUVA, NALLACHANDUVA, THELLACHANDUVA",TEL,424,1.33,0.0,0.0,22.05
P054,PIRANHA,[PLACE OF COLLECTION: KOCHI],549,5.43,0.0,0.0,20.46
P055,"BLACK POMFRET, BROWN POMFRET",E,515,4.83,0.0,0.0,18.91
P055,"VELLAVOLI, KARUVOLLI, AVOLI, KARAUTHAKOLI",MAL,515,4.83,0.0,0.0,18.91
P055,"POMFRET, BLACK","E. BLACK POMFRET, BROWN POMFRET; G. HALWA, ADADIO; KAN. THONDROTTE; KON. HALWA; MAL. VELLAVOLI, KARUVOLLI, AVOLI, KARAUTHAKOLI; MAR. HALWA; TAM. VELLAIVAVAL, VAVVAL, KARUVAVAL; TEL. NALLACHANDUVA, CHANDUVA, THELLACHANDUVA; COMMON. POMFRET; [PLACE OF COLLECTION: KOCHI, CHENNAI, MUMBAI, MANDAPAM, VIZAG AND GOA]",515,4.83,0.0,0.0,18.91
P056,SNUBNOSE PAMPANO,E,375,0.46,0.0,0.0,21.05
P056,PEEYADA,MAL,375,0.46,0.0,0.0,21.05
P056,"LADAGOO, KATATTITAKA",MAR,375,0.46,0.0,0.0,21.05
P056,KOOTILI,TAM,375,0.46,0.0,0.0,21.05
P056,"POMFRET, SNUB NOSE","E. SNUBNOSE PAMPANO; MAL. PEEYADA; MAR. LADAGOO, KATATTITAKA; TAM. KOOTILI; COMMON. COASTAL FISH; [PLACE OF COLLECTION: MUMBAI]",375,0.46,0.0,0.0,21.05
P057,BUTTERFISH,COMMON,513,5.12,0.0,0.0,19.02
P057,"THELLACHANDUVA, NALLACHANDUVA, CHANDUVA",TEL,513,5.12,0.0,0.0,19.02
P057,"VELLAVOLI, KARUVOLLI, AVOLI, VELUTHA-AVOLI",MAL,513,5.12,0.0,0.0,19.02
P057,"CHANDEE, GHIA",O,513,5.12,0.0,0.0,19.02
P057,"SARANGA, CHANDAVA, PAPLET",MAR,513,5.12,0.0,0.0,19.02
P057,"THONDROTTE, THONDRETTE, MANJI",KAN,513,5.12,0.0,0.0,19.02
P057,VICHUDA,G,513,5.12,0.0,0.0,19.02
P057,"SILVER POMFRET, WHITE POMFRET",E,513,5.12,0.0,0.0,19.02
P057,"VELLA VAVVAL, KARUVAVAL, VAVVAL, VELLAIVAVAL",TAM,513,5.12,0.0,0.0,19.02
P057,"CHANDI, POMFRET",B,513,5.12,0.0,0.0,19.02
P057,SURANGAT,KON,513,5.12,0.0,0.0,19.02
P057,"POMFRET, WHITE","E. SILVER POMFRET, WHITE POMFRET; B. CHANDI, POMFRET; G. VICHUDA; KAN. THONDROTTE, THONDRETTE, MANJI; KON. SURANGAT; MAL. VELLAVOLI, KARUVOLLI, AVOLI, VELUTHA-AVOLI; MAR. SARANGA, CHANDAVA, PAPLET; O. CHANDEE, GHIA; TAM. VELLA VAVVAL, KARUVAVAL, VAVVAL, VELLAIVAVAL; TEL. THELLACHANDUVA, NALLACHANDUVA, CHANDUVA; COMMON. BUTTERFISH; [PLACE OF COLLECTION: MUMBAI AND GOA]",513,5.12,0.0,0.0,19.02
P058,CHARBAT,MAR,405,1.89,0.0,0.0,19.69
P058,PRANEL,"E. WHIPFIN SILVER BIDDY, DEEPBODY MOJARRA; KAN. PAIYA; MAL. PRANJIN; MAR. CHARBAT; TAM. OODAN; COMMON. MOJARRAS; [PLACE OF COLLECTION: KOCHI]",405,1.89,0.0,0.0,19.69
P058,"WHIPFIN SILVER BIDDY, DEEPBODY MOJARRA",E,405,1.89,0.0,0.0,19.69
P058,PAIYA,KAN,405,1.89,0.0,0.0,19.69
P058,PRANJIN,MAL,405,1.89,0.0,0.0,19.69
P058,MOJARRAS,COMMON,405,1.89,0.0,0.0,19.69
P058,OODAN,TAM,405,1.89,0.0,0.0,19.69
P059,"PILLI PARAH, PATHI PARAH, PARA, THENGA PARAI, VENNAI PARAI, KILISAI, PATHI PARAH, KOMARAPARAI, PULLI PARAI, SEMAPARAI, PARAI",TAM,399,1.55,0.0,0.0,20.06
P059,"GOLDEN TREVALLY, GOLDEN KINGFISH, BANDED TREVALLY, KING TREVALLY, GOLDEN TOOTHLESS TREVALLY, HORSE MACKEREL",E,399,1.55,0.0,0.0,20.06
P059,"PULLI PARAI, PARA, POLOOSOO PARAH, MANJAL PARAI",TEL,399,1.55,0.0,0.0,20.06
P059,PULLI PAARAI,"E. GOLDEN TREVALLY, GOLDEN KINGFISH, BANDED TREVALLY, KING TREVALLY, GOLDEN TOOTHLESS TREVALLY, HORSE MACKEREL; KAN. GONDLU; MAL. PARA; TAM. PILLI PARAH, PATHI PARAH, PARA, THENGA PARAI, VENNAI PARAI, KILISAI, PATHI PARAH, KOMARAPARAI, PULLI PARAI, SEMAPARAI, PARAI; TEL. PULLI PARAI, PARA, POLOOSOO PARAH, MANJAL PARAI; COMMON. LARGE MARINE FISH; [PLACE OF COLLECTION: CHENNAI]",399,1.55,0.0,0.0,20.06
P060,QUEEN FISH,"E. DOUBLEDOTTED QUEENFISH, TALANG QUEENFISH; G. SAG; KAN. PALAIMEENU, DIANA; MAL. PALAMEEN; MAR. DAGOL; TAM. TOAL PARAH, KATTA; TEL. PASUPARA; COMMON. COASTAL FISH; [PLACE OF COLLECTION: CHENNAI, KOCHI AND GOA]",400,1.17,0.0,0.0,20.97
P060,"DOUBLEDOTTED QUEENFISH, TALANG QUEENFISH",E,400,1.17,0.0,0.0,20.97
P060,SAG,G,400,1.17,0.0,0.0,20.97
P060,"PALAIMEENU, DIANA",KAN,400,1.17,0.0,0.0,20.97
P060,DAGOL,MAR,400,1.17,0.0,0.0,20.97
P060,PALAMEEN,MAL,400,1.17,0.0,0.0,20.97
P060,PASUPARA,TEL,400,1.17,0.0,0.0,20.97
P060,"TOAL PARAH, KATTA",TAM,400,1.17,0.0,0.0,20.97
P061,"ATLANTIC TRIPLETAIL, BROWN TRIPLETAIL, TRIPPLE TAIL, BROWN TRIPLETAIL",E,430,1.69,0.0,0.0,21.61
P061,KATKOLA,G,430,1.69,0.0,0.0,21.61
P061,PARRANDEE,MAL,430,1.69,0.0,0.0,21.61
P061,CHOTA BEKKUT,O,430,1.69,0.0,0.0,21.61
P061,MUSALLI,TAM,430,1.69,0.0,0.0,21.61
P061,WARM WATER MARINE FISH,COMMON,430,1.69,0.0,0.0,21.61
P061,RAAI FISH,"E. ATLANTIC TRIPLETAIL, BROWN TRIPLETAIL, TRIPPLE TAIL, BROWN TRIPLETAIL; G. KATKOLA; MAL. PARRANDEE; MAR. KATKOLA; O. CHOTA BEKKUT; TAM. MUSALLI; COMMON. WARM WATER MARINE FISH; [PLACE OF COLLECTION: CHENNAI AND VIZAG]",430,1.69,0.0,0.0,21.61
P062,RAAI VANTHU,"E. BROWN SPOTTED REEF COD, SOUMAN, BROWNSPOTTED GROUPER, BROWN SPOTTED GROUPER, BROWNSPOTTED ROCKCOD., BROWN SPOTTED REEF COD; G. VEKHARU, VEKHALA; KAN. GURI; KON. GOBRI; MAL. PULLI KALAWA, KALAVA; MAR. HEKRU, HEKARU; TAM. KALAVA; COMMON. GROUPER FISH; [PLACE OF COLLECTION: VIZAG]",410,2.17,0.0,0.0,19.39
P062,GROUPER FISH,COMMON,410,2.17,0.0,0.0,19.39
P062,"PULLI KALAWA, KALAVA",MAL,410,2.17,0.0,0.0,19.39
P062,"VEKHARU, VEKHALA",G,410,2.17,0.0,0.0,19.39
P062,"BROWN SPOTTED REEF COD, SOUMAN, BROWNSPOTTED GROUPER, BROWN SPOTTED GROUPER, BROWNSPOTTED ROCKCOD, BROWN SPOTTED REEF COD",E,410,2.17,0.0,0.0,19.39
P062,"HEKRU, HEKARU",MAR,410,2.17,0.0,0.0,19.39
P063,FRESHWATER GAMEFISH,COMMON,377,1.49,0.0,0.0,18.83
P063,RANI,"COMMON. FRESHWATER GAMEFISH; [PLACE OF COLLECTION: GOA, KOCHI, CHENNAI, MUMBAI, VIZAG AND MANDAPAM]",377,1.49,0.0,0.0,18.83
P064,"BOWMOUTH GUITARFISH, SHARK RAY, MUD SKATE, BOWMOUTHED GUITARFISH",E,349,0.7,0.0,0.0,19.03
P064,MUN ULTAVA,TAM,349,0.7,0.0,0.0,19.03
P064,"POTTILA SORA, NELLA DINDI",TEL,349,0.7,0.0,0.0,19.03
P064,"RAY FISH, BOW HEAD, SPOTTED","E. BOWMOUTH GUITARFISH, SHARK RAY, MUD SKATE, BOWMOUTHED GUITARFISH; MAR. SAKSHI, LANJ; TAM. MUN ULTAVA; TEL. POTTILA SORA, NELLA DINDI; COMMON. RAY; [PLACE OF COLLECTION: KOCHI]",349,0.7,0.0,0.0,19.03
P064,"SAKSHI, LANJ",MAR,349,0.7,0.0,0.0,19.03
P065,"RANGU, THUNDAVA, RANGOO, THUNDAVA, KALIVIYYA",TEL,437,1.34,0.0,0.0,22.79
P065,TAMBUSA,MAR,437,1.34,0.0,0.0,22.79
P065,"MURUMEEN, PAHARI, CHEMBALLI",MAL,437,1.34,0.0,0.0,22.79
P065,RATADO,G,437,1.34,0.0,0.0,22.79
P065,"MANGROVE RED SNAPPER, MANGROVE JACK, CREEK RED BREAM, STUART EVADER, DOG BREAM, PURPLE SEA PERCH, PURPLE SEAPERCH, RED BASS, RED BREAM, RED PERCH, RED REEF BREAM, RIVER ROMAN, ROCK BARRAMUNDI, YELLOW SNAPPER, SILVER SPOTTED GREY SNAPPER, GRAY SNAPPER, MALABAR RED SNAPPER",E,437,1.34,0.0,0.0,22.79
P065,"PARUTHIKANNI, PATANI-KEELI, KARUVALAI, NETHIPRION, PARUTHIVALA MEEN, CHENGANNI, VEKKATTAI, THOKKAL, CHEPPILI, KARVA, ADALLU, VEKKATTAI, ANTALEYAN",TAM,437,1.34,0.0,0.0,22.79
P065,RED SNAPPER,"E. MANGROVE RED SNAPPER, MANGROVE JACK, CREEK RED BREAM, STUART EVADER, DOG BREAM, PURPLE SEA PERCH, PURPLE SEAPERCH, RED BASS, RED BREAM, RED PERCH, RED REEF BREAM, RIVER ROMAN, ROCK BARRAMUNDI, YELLOW SNAPPER, SILVER SPOTTED GREY SNAPPER, GRAY SNAPPER, MALABAR RED SNAPPER; G. RATADO; KAN. CHEMBALI; MAL. MURUMEEN, PAHARI, CHEMBALLI; MAR. TAMBUSA; TAM. PARUTHIKANNI, PATANI-KEELI, KARUVALAI, NETHIPRION, PARUTHIVALA MEEN, CHENGANNI, VEKKATTAI, THOKKAL, CHEPPILI, KARVA, ADALLU, VEKKATTAI, ANTALEYAN; TEL. RANGU, THUNDAVA., RANGOO, THUNDAVA, KALIVIYYA; COMMON. SNAPPER; [PLACE OF COLLECTION: VIZAG]",437,1.34,0.0,0.0,22.79
P066,"RED SNAPPER, SMALL","E. LUNAR-TAILED BIGEYE, GOGGLE EYE, MOONTAIL BULLSEYE, RED BULLSEYE, LUNAR-TAILED BULLSEYE, RED BIG EYE, CRESCENT TAIL BIGEYE, LUNAR TAILED BIGEYE, DUSKY-FINNED BULLSEYE, SPOT-FINNED BULL`S EYE., MOONTAIL BULLSEYE, BIGEYE SNAPPER, BLACK-SPOT BIG-EYE, LUNAR-TAILED GLASSEYE, DUSKYFIN BULLEYE, GOGGLE-EYE; B. ALTA-PUNTI; G. DORALI, RATADO; KAN. DISCO MEENU; MAL. BULLSAI; MAR. TAMBI; O. ALTA-PUNTI; TAM. KAKKASI, PASWA; TEL. BOCHELU; COMMON. MARINE FISH; [PLACE OF COLLECTION: GOA]",451,2.3,0.0,0.0,21.5
P066,BOCHELU,TEL,451,2.3,0.0,0.0,21.5
P066,"KAKKASI, PASWA",TAM,451,2.3,0.0,0.0,21.5
P066,BULLSAI,MAL,451,2.3,0.0,0.0,21.5
P066,DISCO MEENU,KAN,451,2.3,0.0,0.0,21.5
P066,"DORALI, RATADO",G,451,2.3,0.0,0.0,21.5
P066,ALTA-PUNTI,B,451,2.3,0.0,0.0,21.5
P066,"LUNAR-TAILED BIGEYE, GOGGLE EYE, MOONTAIL BULLSEYE, RED BULLSEYE, LUNAR-TAILED BULLSEYE, RED BIG EYE, CRESCENT TAIL BIGEYE, LUNAR TAILED BIGEYE, DUSKY-FINNED BULLSEYE, SPOT-FINNED BULL`S EYE, MOONTAIL BULLSEYE, BIGEYE SNAPPER, BLACK-SPOT BIG-EYE, LUNAR-TAILED GLASSEYE, DUSKYFIN BULLEYE, GOGGLE-EYE",E,451,2.3,0.0,0.0,21.5
P066,TAMBI,MAR,451,2.3,0.0,0.0,21.5
P067,SADAYA,"E. ORBICULAR BATFISH, CIRCULAR BATFISH, ORBICULATE BATFISH, ROUND BATFISH, ORBIC BATFISH; COMMON. AQUARIUM FISH; [PLACE OF COLLECTION: CHENNAI]",462,2.97,0.0,0.0,20.68
P067,"ORBICULAR BATFISH, CIRCULAR BATFISH, ORBICULATE BATFISH, ROUND BATFISH, ORBIC BATFISH",E,462,2.97,0.0,0.0,20.68
P067,AQUARIUM FISH,COMMON,462,2.97,0.0,0.0,20.68
P068,SALMON,E. ATLANTIC SALMON; COMMON. RAY-FINNED FISH; [PLACE OF COLLECTION: GOA],721,9.86,0.0,0.0,20.97
P068,RAY-FINNED FISH,COMMON,721,9.86,0.0,0.0,20.97
P068,ATLANTIC SALMON,E,721,9.86,0.0,0.0,20.97
P069,JAPANESE THREADFIN BREAM,E,443,2.67,0.0,0.0,20.26
P069,SANGADA,E. JAPANESE THREADFIN BREAM; COMMON. MARINE FISH; [PLACE OF COLLECTION: CHENNAI],443,2.67,0.0,0.0,20.26
P070,SANKATA PAARAI,"E. GIANT TREVALLY, LOWLY TREVALLY, BARRIER TREVALLY, GIANT KINGFISH, ULUA, YELLOWFIN JACK; MAL. KULUVEL; TEL. JARRADANDREE-PARAH; COMMON. LARGE MARINE FISH; [PLACE OF COLLECTION: CHENNAI]",434,1.68,0.0,0.0,21.87
P070,"GIANT TREVALLY, LOWLY TREVALLY, BARRIER TREVALLY, GIANT KINGFISH, ULUA, YELLOWFIN JACK",E,434,1.68,0.0,0.0,21.87
P070,KULUVEL,MAL,434,1.68,0.0,0.0,21.87
P070,JARRADANDREE-PARAH,TEL,434,1.68,0.0,0.0,21.87
P071,"INDIAN OIL SARDINE, MALABAR SARDINE",E,637,8.99,0.0,0.0,17.91
P071,TARALI,G,637,8.99,0.0,0.0,17.91
P071,"BAIGE, BUTHAI, BOOTHAI, TARLI-MULTHI",KAN,637,8.99,0.0,0.0,17.91
P071,"NALLA MATHI, NALLAMATHI",MAL,637,8.99,0.0,0.0,17.91
P071,"NONALAI, CHARLAY, PAYCHARLAY, PAICHALAI",TAM,637,8.99,0.0,0.0,17.91
P071,"HAIRD, KANAT, TARALI, TARLI, HAID",MAR,637,8.99,0.0,0.0,17.91
P071,SARDINE,"E. INDIAN OIL SARDINE, MALABAR SARDINE; G. TARALI; KAN. BAIGE, BUTHAI, BOOTHAI, TARLI-MULTHI; MAL. NALLA MATHI, NALLAMATHI; MAR. HAIRD, KANAT, TARALI, TARLI, HAID; TAM. NONALAI, CHARLAY, PAYCHARLAY, PAICHALAI; TEL. NOONA-KAVALLU; COMMON. RAY-FINNED FISH; [PLACE OF COLLECTION: KOLKATA]",637,8.99,0.0,0.0,17.91
P071,NOONA-KAVALLU,TEL,637,8.99,0.0,0.0,17.91
P072,"SPOT-TAIL SHARK, SORRAH SHARK",E,398,0.83,0.0,0.0,21.6
